conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,lang,quote_count,reply_count,retweet_count
1889068959309389947,2025-02-10T21:48:31.000Z,3,"#KomisiAnda Menyikapi pernyataan Prabowo belakangan ini mulai dari penghematan anggaran, prioritas perbaikan sekolah, peringatan terhadap jajarannya yang ndablek hingga ketakutannya pada emak emak. Sekedar omon omon atau akan ada tindakan nyata?

Komentar Anda? https://t.co/lDxpAUasOb",1889068959309389947,https://pbs.twimg.com/media/GjdSM4VaAAAUv9B.jpg,in,0,1,1
1889060173895123374,2025-02-10T21:13:37.000Z,0,"#KomisiAnda Menyikapi pernyataan Prabowo belakangan ini mulai dari penghematan anggaran, prioritas perbaikan sekolah, peringatan terhadap jajarannya yang ndablek hingga ketakutannya pada emak emak. Sekedar omon omon atau akan ada tindakan nyata?

Komentar Anda? https://t.co/aHfjR5M14U",1889060173895123374,https://pbs.twimg.com/media/GjdKNH3aUAAH0qC.jpg,in,0,0,0
1889002803764552001,2025-02-10T17:25:39.000Z,18,"*Baru ter-blow up! 
*Bukan hal baru
*Apalagi ada program penghematan anggaran Pemerintah
*Ladang ‘kucuran duwit’ utk menutup anggaran yg di pangkas 

@Haikal_Hassan monggo, bekerja! 
.
.
https://t.co/7MfFkqqbn3 https://t.co/ERXcMNfxrW",1889002803764552001,https://pbs.twimg.com/media/GjcWCb5aQAAquTF.jpg,in,0,3,6
1888955283151761594,2025-02-10T14:16:49.000Z,5,"Jika melihat berita di bawah ini sebenarnya kalau tidak bocor/dikorupsi meskipun dilakukan pemotongan anggaran, maka semua program akan berjalan normal.
Tidak perlu sampai penghematan atau pengurangan pegawai. https://t.co/YjeXEurpjD",1888955283151761594,https://pbs.twimg.com/media/Gjbq0afboAAyPIP.jpg,in,1,0,1
1888954291328852067,2025-02-10T14:12:52.000Z,6,"""Saya mau hemat uang untuk rakyat, untuk memberikan makan anak-anak, rakyat, saya ingin memperbaiki semua sekolah di Indonesia,"" kata Prabowo.
Cc @bigmulyono @ichsany @110SSD @DjolaFix @albert_morafia @kimimaki @Jhon47088223421 @joko_diy @budiQ16 dkk
https://t.co/qnO9YOwnH5 https://t.co/nSDMDv5Tu6",1888954291328852067,https://pbs.twimg.com/media/GjbpjQlbUAAB5ts.png,in,0,1,1
1888950739852316820,2025-02-10T13:58:46.000Z,4,"Hayo siapa pak @prabowo yg di maksud Raja kecil. Si fafafufu bukan?

Udah mulaik gerak ya @prabowo jangan kelamaan bersih²nya ke buru oleng 

🤣🤣

Prabowo: Saya Penghematan Anggaran demi Rakyat, tapi Ada Raja Kecil Melawan Saya | https://t.co/cXOgeL6qJ7
https://t.co/Rp9j8uI3Ig",1888950739852316820,,in,0,0,1
1888947359641673892,2025-02-10T13:45:20.000Z,3,"Menurut pak presiden, 
Ada Raja Kecil di dalam Negara Kesatuan Republik Indonesia melawan presiden..
Jadi ingat dulu beliau pernah bilang 
Bubar-bubaran.🤭
https://t.co/DMGDSC955k https://t.co/iou4i7fiHC",1888947359641673892,https://pbs.twimg.com/media/GjbjnMeb0AA0NgT.jpg,in,0,0,0
1888945053013590037,2025-02-10T13:36:10.000Z,18,"Kebanyakan drama, bosan! https://t.co/CPP6Vl80Tg",1888945053013590037,,in,0,8,4
1888911426141794525,2025-02-10T12:45:35.000Z,166,"@BebySoSweet penghematan demi rakyat? tuh anggaran kepolisian, dpr, tni,bpk, bin ga dipotong. K/L yg dipotong anggarannya banyak PHK pegawai honorer. masih ada empati untuk pegawai yg di PHK krn pemotongan anggaran @prabowo @Gerindra ?",1888932324286640186,,in,0,4,11
1888922209512763791,2025-02-10T12:05:23.000Z,13,"Upaya pemerintah memangkas anggaran secara masif mendatangkan sejumlah konsekuensi.⁣
⁣
Dalih penghematan anggaran diperkirakan bakal mempengaruhi sejumlah program kerja yang berhubungan dengan pelayanan publik dan kesejahteraan masyarakat. Mengapa?⁣
⁣
#TempoPlus https://t.co/Qk2LgdjS2x",1888922209512763791,https://pbs.twimg.com/ext_tw_video_thumb/1888921855068971008/pu/img/thJ3TY4HsA0LCZ2R.jpg,in,0,8,8
1888911426141794525,2025-02-10T11:22:32.000Z,2047,"Hayooo, tebak... 
Siapa raja kecil yang dimaksud pak Prabowo....?

https://t.co/YwXfXCYGNV https://t.co/okr3kGCiNu",1888911426141794525,https://pbs.twimg.com/media/GjbC7mubMAAu2ZS.jpg,in,62,727,338
1888910918018564480,2025-02-10T11:20:31.000Z,172,Raja Kecil di Kementrian/lembaga banyak menolak penghematan anggaran.. Selama ini mereka ciptakan anggaran siluman utk nyolong. @__LOVE_AG4EVER @narkosun @ganjarpranowo @berlianidris @prabowo https://t.co/xQMOCofZ13,1888910918018564480,https://pbs.twimg.com/ext_tw_video_thumb/1888910812477308928/pu/img/d-br0SlRxblRigkE.jpg,in,8,52,68
1888897445750518107,2025-02-10T10:26:59.000Z,223,"Itu disampaikan Presiden Prabowo dalam sambutannya saat membuka Kongres XVIII Muslimat Nahdlatul Ulama (NU) di Jatim International Expo, Surabaya, Senin (10/2/2025).

Prabowo menegaskan tujuan diberlakukannya efisiensi anggaran adalah untuk memberikan makan gratis kepada https://t.co/PK6TpYd1Zz",1888897445750518107,https://pbs.twimg.com/amplify_video_thumb/1888897147506192384/img/XYbreXjZvVmWSQn4.jpg,in,84,158,46
1888863028973547958,2025-02-10T08:10:14.000Z,0,"Penghematan ini dikhawatirkan justru hanya memberatkan ASN dan akan berdampak terhadap kualitas pelayanan publik. #VideoBerita #AdadiKompas

https://t.co/mnDCc9xzWz",1888863028973547958,,in,0,0,0
1888862814082658465,2025-02-10T08:09:22.000Z,0,"Penghematan ini dikhawatirkan justru hanya memberatkan ASN dan akan berdampak terhadap kualitas pelayanan publik. #Polhuk #AdadiKompas 

https://t.co/cyTPFg9XIz",1888862814082658465,,in,0,0,0
1888853718172635499,2025-02-10T07:33:14.000Z,1,"DPD RI, alih² ikut berhemat, malah berencana halan-halan ke LN

https://t.co/eiSg9riT2O",1888853718172635499,,in,0,0,1
1888852426251518029,2025-02-10T07:28:06.000Z,1,https://t.co/eiSg9riT2O,1888852426251518029,,zxx,0,0,1
1888828061488972118,2025-02-10T05:51:17.000Z,275,"Presiden minta penghematan karena menurutnya anggaran bocor. Yg diutus ga begitu paham tentang detail penganggaran. Akhirnya semuamua dipotong. DJA ga bisa memuaskan keinginan presiden yg mau berhemat besar2an.
""Yg ga mau ngikut saya singkirkan""
Tau2 jd tsk kasus 2006.",1888828061488972118,,in,5,9,102
1888735219068608683,2025-02-10T03:23:32.000Z,2,"@RagilSemar Betul..
Melihat jumlah mentri dan wakil mentri, pejabat pejabat lain untuk mengakomodir pendukung2 dan parpol..
Makna penghematan jadi mentah..
Hanya memindahkan pos anggaran saja..
Hasilnya bisa ditebak, buat negeri ini masih akan sama ...",1888790879722488086,,in,0,1,0
1888591590027088136,2025-02-10T01:58:16.000Z,1,"@MurtadhaOne1 Coba kita tanya ke pak @prabowo
@KemenkeuRI 
@DPR_RI 

Pemangkasan anggaran tuk penghematan? Trus danany yg terkumpul tuk apa pak? Tuk program makan siang gratis???",1888769421491195962,,in,0,0,0
1888763251066081651,2025-02-10T01:33:45.000Z,19,"Selain penghematan energi di kantor (yang sempat viral kantornya jadi remang-remang) dan pembatasan perjalanan dinas, PNS juga diarahkan mendukung efisiensi anggaran lewat skema Work from Anywhere (WFA) 2 kali seminggu.

Selamat beraktivitas di hari Senin! https://t.co/Fmwq3ASO5e",1888763251066081651,https://pbs.twimg.com/media/GjY8KPYbIAASyEs.jpg,in,1,2,12
1888754034590245115,2025-02-10T00:57:07.000Z,0,"Pemerintah harus benar-benar menghitung dampak dari penghematan anggaran tersebut bagi masyarakat. #Opini #AdadiKompas

https://t.co/nZxSf5jR61",1888754034590245115,,in,0,0,0
1888590807315484977,2025-02-09T14:22:13.000Z,5,"@PreciosaKanti Penghematan anggaran bisa melalui memangkas jumlah kementrian/lembaga/badan yg tdk perlu, menghapus wamen dan memperkecil jumlah stafsus, memotong tunjangqn para pejabat. 

Jika itu dilakukan negara akan diuntungkan dan bisa membantu beratnya APBN.",1888594255796633660,,in,0,0,1
1888590807315484977,2025-02-09T14:08:31.000Z,184,"Penghematan anggaran pemerintah menjadi sorotan dan mulai menimbulkan banyak masalah di berbagai sektor. 

Permasalahannya. 
Pernah ngak pemerintah menyadari berapa banyak PENGHAMBURAN yang sedang mereka lakukan. Salah satu contohnya : KABINET GEMOY /GEMUK

Penghamburan dari:",1888590807315484977,,in,2,18,51
1888549854886170653,2025-02-09T11:25:47.000Z,2,"Gerak tari dgn musik tidak sinkron...penghematan anggaran digaungkan...
Sementara kabinet dibentuk dgn pemborosan gila2an...!!!",1888549854886170653,,in,0,0,0
1888483114802188721,2025-02-09T07:00:35.000Z,5,"Badan Kepegawaian Negara (BKN) mengajak Aparatur Sipil Negara (ASN) bekerja dari mana saja atau work from anywhere (WFA) selama dua hari dan tiga hari bekerja di kantor atau work from office (WFO) dalam seminggu.

Fleksibilitas bekerja ini seiring dengan instruksi Presiden https://t.co/6Py8GEC69C",1888483114802188721,https://pbs.twimg.com/media/GjU9UHFasAA3gE5.jpg,in,2,2,2
1888481270390497780,2025-02-09T06:53:15.000Z,62,"Yang ini bro?
--------------------------
Presiden sudah sejak lama meminta evaluasi atas anggaran Kementerian/Lembaga (K/L). Infonya sudah sejak 2024 (bahkan sejak sebelum dilantik) namun karena sudah tahu akan menang satu putaran. Direktorat Pelaksanaan Anggaran (Dit. PA)",1888481270390497780,,in,9,2,16
1888467822998962372,2025-02-09T05:59:49.000Z,14,"🚨Presiden Prabowo Subianto (@prabowo) serius menerapkan penghematan anggaran besar-besaran pada 2025. Dari pagu Rp1.160,1 triliun, anggaran belanja kementerian dan lembaga (K/L) dipangkas sebesar Rp256,1 triliun dan anggaran transfer ke daerah senilai Rp50,59 triliun. https://t.co/fhlEqqiBWH",1888467822998962372,https://pbs.twimg.com/ext_tw_video_thumb/1888467735010836480/pu/img/2odXcyP8Pcb-Zwvy.jpg,in,1,3,3
1887883549291716726,2025-02-09T01:05:27.000Z,8,"@yusufadzhar @bincangurban Bener. Kalau mau mikir penghematan primer, transum juga perlu ""dihemat"" karena membuang anggaran.

Begitu juga BPJS atau LPDP.",1888393744447418801,,in,0,1,0
1888179177351967041,2025-02-08T10:52:51.000Z,9,"Digital digitul penghematan tai ledig

Potong dulu anggaran ga jelas buat pejabat, efisiensi kementrian &amp; lembaga.
Noh data warga sama sampe militer gampang banget dicolong hacker.",1888179177351967041,,in,0,1,12
1888145735432216833,2025-02-08T08:39:58.000Z,14,"Sekelas negara adidaya yg banjir duit  saja harus  melakukan penghematan, giliran presiden Prabowo memangkas anggaran mereka ribut.

Lebih ekstrim lagi, Trump bahkan menawarkan PNS yg bersedia mundur dg pesangon 8xgaji, Prabowo malah naikan gaji PNS &amp; honorer lebih tinggi lagi.
_ https://t.co/k9Cp80vGdG",1888145735432216833,https://pbs.twimg.com/ext_tw_video_thumb/1888145667669045248/pu/img/Jb_WKI4y5QJQ2-SA.jpg,in,0,10,8
1888129415357362423,2025-02-08T07:35:07.000Z,4,"Demi penghematan anggaran, BMKG disuruh update cuaca pakai accuweather",1888129415357362423,,in,0,1,0
1888122965554073902,2025-02-08T07:09:29.000Z,2,Pejabat dan ASN di semua kementrian  baru ngerasa saat Prabowo bikin penghematan anggaran yg luar biasa. Uang yg dihemat jg bust bayar utang yg jatuh tempo tahun ini yg nyedot 25% APBN. Semua akibat ulah kebijakan ugal-ugalan si Mulyono.,1888122965554073902,,in,0,0,1
1888070873342730504,2025-02-08T05:20:02.000Z,1,@HumorJonTampan Yang kayak  genee jhon seremonial boang boang anggaran. Katenyo penghematan. 😁,1888095424206225814,,in,0,0,0
1887873404910657565,2025-02-08T02:55:11.000Z,18,"@kompascom Disini malah jor-joran, penghematan anggaran kementrian, kalo jumlah kementrian tetap 50 masih bisa, tapi kalo jadi 100, y sama aja ,pengeluaran sama tapi yg awalnya buat 50 orang jadi buat 100 orang.",1888058970184761532,,in,0,0,0
1887986136603312516,2025-02-08T00:24:03.000Z,11,"@susipudjiastuti Efisiensi di pemerintahan @prabowo ini tak lebih cuma sekedar omon-omon doank.

Jika serius mau lakukan penghematan anggaran, harusnya juga tercermin dari komposisi dan kuantitas para menteri/pimpinan lembaga negara, dan stafsus lainnya.

Yang terkesan sekarang adalah, tak lebih",1888020934000529721,,in,0,2,2
1888009849956364579,2025-02-07T23:40:00.000Z,0,"Pemerintah targetkan efisiensi APBN 2025 hingga Rp 306 triliun. Gaji ke-13 dan THR PNS tetap dibayarkan, meski ada penghematan anggaran. https://t.co/uBXkpKoCuu",1888009849956364579,,in,0,1,0
1887954054271353255,2025-02-07T19:58:17.000Z,7,"Someone born with a silver spoon in their mouth will always feather their nest with gold.

Even though he brought a large group, only two people were invited to meet the delegation. And no one take any notes. How much more incompetent could they be?

Penghematan anggaran ndasmu!",1887954054271353255,,en,0,0,0
1887871488612569515,2025-02-07T14:30:12.000Z,1,"Badan Kepegawaian Negara (BKN) menerapkan kebijakan efisiensi anggaran dengan skema kerja dua hari work from anywhere (WFA) dan tiga hari work from office (WFO) per minggu, sesuai Instruksi Presiden (Inpres) Nomor 1 Tahun 2025. Kepala BKN Zudan Arif menyatakan kebijakan ini https://t.co/f0B6lweg5P",1887871488612569515,https://pbs.twimg.com/media/GjMRGOBXgAAH3Mx.jpg,in,0,1,0
1887865276797948216,2025-02-07T14:05:31.000Z,5,"Kita harus tetap bekerja keras, semangat tidak berubah, dan tidak cengeng. Kita tunjukkan peningkatan kinerja kita di tengah penghematan,” kata Mensos @GusIpul_ID @agusjabo333 @KemensosRI

#KemensosSelaluAda

https://t.co/x5Jq05zAWS",1887865276797948216,,in,0,0,3
1887846532227170395,2025-02-07T12:51:02.000Z,0,"Menko PM Muhaimin Iskandar menegaskan bahwa efisiensi anggaran tidak akan menghambat kinerja Kementerian Kemenko PM justru menjadi pemacu inovasi, saat merespon terkait Inpres Nomor 1 Tahun 2025 tentang Penghematan Anggaran di Pemerintah. Hal itu disampaikan Menko PM Muhaimin https://t.co/nKLtMwLRY9",1887846532227170395,https://pbs.twimg.com/media/GjL6YRqaQAAejYR.jpg,in,1,0,0
1887761656198971808,2025-02-07T11:32:08.000Z,31,"@Trystanto2 Terus disuruh efisiensi, lampu dimatikan, lift dimatikan, AC dimatiin. Anggaran Infrastruktur di cut, semua di cut.
Ini yg disuruh penghematan kroconya doang.
Asu tenan",1887826676190736866,,in,0,0,0
1887753405436993946,2025-02-07T11:16:01.000Z,40,"@CNNIndonesia Yg ngeluarin instruksi ttg penghematan anggaran kan buapak lu, gimane siiiih https://t.co/uhVo4SzMvM",1887822621829722371,https://pbs.twimg.com/media/GjLkq49bEAAaCDg.jpg,in,0,0,1
1887822575893348440,2025-02-07T11:15:50.000Z,2,https://t.co/l49ezK2rTb,1887822575893348440,,zxx,0,0,1
1887754805424365651,2025-02-07T10:32:04.000Z,48,"@ernestprakasa 10 tahun kita tenang2 saja gk ada isu penghematan anggaran, ganti pemerintahan kok tiba2 muncul kurang duit begini. Ini yg terdahulu yg pinter manage atau pinter nyembunyikan borok?",1887811562469294130,,in,0,6,6
1887797414821802261,2025-02-07T09:35:51.000Z,4,"Menteri Keuangan (Menkeu) Sri Mulyani memastikan gaji ke-13 dan tunjangan hari raya (THR) Pegawai Negeri Sipil (PNS) tahun ini tetap akan cair.

Sri Mulyani mengatakan, gaji ke-13 PNS sekaligus THR sudah dianggarkan pemerintah. Saat ini beleid tersebut sedang diproses. https://t.co/jMWrWYPBzd",1887797414821802261,https://pbs.twimg.com/media/GjLNvFaasAEfY5g.jpg,in,0,3,0
1887789333995757910,2025-02-07T09:03:45.000Z,0,"Presiden Prabowo Subianto instruksikan penghematan anggaran APBN 2025 hingga Rp 306 triliun, tanpa memotong belanja pegawai dan bantuan sosial. https://t.co/LI6kPnRaRa",1887789333995757910,,in,0,0,0
1887754805424365651,2025-02-07T07:45:36.000Z,23,@UdaDalias @ernestprakasa justru klo mau penghematan justru dari atas dulu sembari berjalan yg lain mengikuti. emang gamau berkorban aja mereka klo anggaran mereka kena potong,1887769669412790636,,in,0,0,1
1887711136784793705,2025-02-07T06:31:08.000Z,758,@islah_bahrawi Cak...utk penghematan anggaran bagus juga kalau jabatan wapres di hilangkan. Siapa tau DPR mau mikirkan hal tsb...mendengar suara rakyat..☺️,1887750925860937881,,in,1,13,25
1887687612418130390,2025-02-07T02:19:32.000Z,0,"Efisiensi anggaran seperti Instruksi Presiden Prabowo perlu dilakukan. Namun, penghematan harus proporsional dan tidak memberatkan satu golongan pegawai atau ASN. #Polhuk #AdadiKompas 

https://t.co/fydzIGF3G2",1887687612418130390,,in,0,0,0
1887684788829688107,2025-02-07T02:08:19.000Z,2,"pemerintah tu banyak wagunya, tapi ada juga pihak2 yg menunggangi untuk bikin negara ini makin kacau demi kepentingannya.

contoh itu penghematan anggaran, pomotongan bonus gaji pns, aku pikir bagus 😅",1887684788829688107,,in,0,2,0
1887680742400184586,2025-02-07T01:52:15.000Z,14,Dampak penghematan anggaran https://t.co/MMarTKmrKc,1887680742400184586,https://pbs.twimg.com/media/GjJjniEakAAVMS6.jpg,in,0,0,0
1887678186886209860,2025-02-07T01:42:05.000Z,12,Menteri HAM Dukung Penghematan Anggaran: Prabowo Seorang Patriotik  https://t.co/vagkA4wNsW,1887678186886209860,,in,1,20,2
1887673413277495459,2025-02-07T01:23:07.000Z,6,"Gawat, Penghematan di persekolahan &amp; pendidikan tinggi lebih 30%.

Jelaskan dong @pco_ri, ini yg dihemat apa saja?

Saat ini masa penerimaan mahasiswa. Memangkas anggaran DIKTI sampai 39%, apa tdk membuat bantuan pembiayaan PT turun? Sehingga UKT naik? KIPK berkurang? 🤦‍♂️ https://t.co/mhhzT9HXEI",1887673413277495459,https://pbs.twimg.com/media/GjJc9qxbIAIpv34.jpg,in,0,3,1
1887657541532012642,2025-02-07T00:37:42.000Z,3,"@prabowo 5. Apalagi bu Menkeu nyatakan Postur APBN tidak berubah, tapi penghematan yg dilakukan sdh mencapai 300 triliun lebih. Padahal program Makan Bergizi Gratis anggaran 2025 HANYA Rp71 Triliun.

Ini belanja apa saja yg dihentikan uangnya mengalir ke rakyat. Gawat benar. https://t.co/YQUA6qk3tF",1887661982402417069,https://pbs.twimg.com/media/GjJSkZMbAAAV6wQ.jpg,in,0,1,0
1887652207845384527,2025-02-06T23:58:51.000Z,26,"Pagii🤗
Mantapp 👍
Sesuai intruksi presiden terhdp penghematan anggaran
Guna utk efesiensi anggaran kejagung memotong semua perjalanan dinas 50% &amp; memastikan tak akan mempengaruhi penanganan perkara hukum

___
Abizar Ferran Torres Mulyono Suneo Ceri Mangkrak Pramoedya Ananta Toer https://t.co/v522TbjeEY",1887652207845384527,https://pbs.twimg.com/media/GjJJrenawAAhVFj.jpg,in,0,2,7
1887540950786015278,2025-02-06T16:36:46.000Z,33,"Ada Penghematan Anggaran Negara, Fadli Zon Sebut Anggaran Kementerian Kebudayaan Dipangkas 58 Persen.

https://t.co/wp3gsbIbEq",1887540950786015278,,in,5,4,22
1887505275198054730,2025-02-06T14:15:00.000Z,2,"Presiden Prabowo Instruksikan Penghematan Anggaran, Begini Respons Menko PMK Pratikno

https://t.co/GAK0nQWEVC",1887505275198054730,,in,0,0,0
1887496837621334261,2025-02-06T13:41:28.000Z,0,"Menteri Investasi Rosan Roeslani menjelaskan rencana efisiensi anggaran APBN 2025, fokus pada inovasi lobi investor dan penghematan perjalanan dinas. https://t.co/nK1POHBjCB",1887496837621334261,,in,0,0,0
1887480381013926361,2025-02-06T12:36:05.000Z,25,Fadli Zon: Penghematan Anggaran Buat Kementerian Kebudayaan Harus Beradaptasi https://t.co/HuBmxHAcod,1887480381013926361,,in,0,0,19
1887455030321762461,2025-02-06T10:55:21.000Z,1783,"Satu hal yang paling saya khawatirkan dari dampak pemotongan anggaran ini adalah pegawai yang tergoda untuk nakal, melakukan penyalahgunaan kewenangan/fraud. Jika ini terjadi, maka kemunduran besar dan kerugian besar bagi Indonesia. 

Saya berharap segera ada arahan dan pedoman",1887455030321762461,,in,125,512,421
1887451109373235653,2025-02-06T10:39:46.000Z,5,"Penghematan &amp; efisiensi anggaran Kementerian itu nilai plus sebenarnya. Perlu diakui memang banyak hal ga penting yg bisa dihemat.

Tapi yg bikin gak oke itu tujuan realokasinya.

Ayolah Pak, Makan Bergizi Gratis belum telat untuk ditinjau kembali. Banyak hal yg lebih prioritas",1887451109373235653,,in,0,0,3
1887428984742502566,2025-02-06T10:21:40.000Z,25,"@ekokuntadhi1 Pendukung oke gass malah demonisasi ASN banyak buzzer diturunin dgn narasi seolah2 ini adalah penghematan

Penghematan biji lu bengkak! Anggaran dipotong itu buat danain MBG yg jelas masih banyak kebocoran + buat kabinet yg obesitas + biayain para staff khusus, utusan khusus dll",1887446556892438902,,in,0,3,1
1887409644760338715,2025-02-06T07:55:00.000Z,0,"Menteri Pekerjaan Umum Dody Hanggodo mengaku tak terbebani dengan adanya Instruksi Presiden terkait penghematan anggaran Nomor 1 Tahun 2025 yang telah diteken Prabowo, ia juga menyebut, Kementeriannya masih bisa bekerja meski anggaran dipangkas. Kamis (6/2). 📸Ard
#BeritaElshinta https://t.co/D1Sj0yaG3W",1887409644760338715,https://pbs.twimg.com/media/GjFr05easAAhhp8.jpg,in,0,0,1
1887377097100026298,2025-02-06T05:45:40.000Z,91,"Anggaran Transportasi publik terancam terpangkas

Penghematan sektor transportasi di Kemenhub sebesar Rp 17,9 triliun, yakni dari Rp 31,5 triliun menjadi hanya Rp 5,7 triliun.  Pemangkasan anggaran subsidi itu meliputi subsidi angkutan kargo, pelayaran perintis, penerbangan https://t.co/GUfOntHlGx",1887377097100026298,https://pbs.twimg.com/ext_tw_video_thumb/1887376988719226883/pu/img/uJz2NTerzDXid7zA.jpg,in,0,182,2
1887370967573500124,2025-02-06T05:21:18.000Z,27,"Lembaga Administrasi Negara (LAN) mengambil langkah kontroversial, menerbitkan surat edaran terkait larangan aparatur sipil negara (ASN) untuk tidak mengomentari dampak efisiensi anggaran.

Melalui surat tertanggal 31 Januari 2025 itu, LAN mewajibkan ASN mendukung kebijakan https://t.co/iDHnZsyHY3",1887370967573500124,https://pbs.twimg.com/media/GjFJ45WbIAAL-wZ.jpg,in,3,22,15
1887355822071816567,2025-02-06T04:21:08.000Z,1,"Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan, Kemenko Perekonomian yang dibawahinya turut terkena imbas efisiensi anggaran 2025. Salah satunya berdampak kepada penghematan listrik, dimana lampu pada sebagian ruangan di Kantor Kemenko Perekonomian harus https://t.co/BA8GXr3o0A",1887355822071816567,https://pbs.twimg.com/media/GjE7F2abIAYysIO.jpg,in,0,0,1
1887354708517659131,2025-02-06T04:16:42.000Z,0,"Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan, Kemenko Perekonomian yang dibawahinya turut terkena imbas efisiensi anggaran 2025. Salah satunya berdampak kepada penghematan listrik, dimana lampu pada sebagian ruangan di Kantor Kemenko Perekonomian harus",1887354708517659131,,in,0,0,0
1887337419315331293,2025-02-06T03:08:00.000Z,4,"Erlangga Hartarto: "" ""Jadi untuk menunjukkan simbol bahwa kita dipotong memang lampu kita matikan,"" 

Pemangkasan anggaran itu disamping untuk penghematan juga untuk mengamankan uang negara dari para pejabat korup. 
https://t.co/s67T2nBovn https://t.co/0e0oaWWZy0",1887337419315331293,https://pbs.twimg.com/media/GjEozllbIAMWna_.jpg,in,2,6,2
1887335633351549105,2025-02-06T03:00:54.000Z,9,"KEMENAG. ANGGARAN DISUNAT DARI 82 TRILIUN JADI 14 TRILIUN
Kementerian Agama menyesuaikan anggarannya setelah pemangkasan Rp14 triliun dari total Rp82 triliun pada 2025. Kebijakan ini mengikuti Instruksi Presiden Prabowo Subianto yang menekankan efisiensi belanja dalam APBN dan https://t.co/mGImaqF5rI",1887335633351549105,https://pbs.twimg.com/media/GjEpvznbIAIoTCP.jpg,in,0,1,1
1887325479260332450,2025-02-06T02:20:33.000Z,12,"Presiden Prabowo Subianto telah mengeluarkan kebijakan penghematan anggaran APBN dengan memotong beberapa pos anggaran di kementerian dan lembaga untuk mencapai efisiensi yang ditargetkan sebesar Rp 306 triliun.

~N #PenghematanAnggaran #PrabowoSubianto
https://t.co/Rxd49cb1Qr",1887325479260332450,,in,1,20,5
1887111967510597645,2025-02-06T01:58:32.000Z,88,"@_wafflepancake Efisiensi apa pengalihan anggaran. Kalau efisiensi itu penghematan. APBN berkurang bebannya. Gak perlu utang lagi. Kalau yang ini kan pengalihan anggaran untuk makan gratis, kabinet gendut, dan IKN. Semua berhemat demi ambisi. Ekonomi negara hancur",1887319936764408001,,in,0,4,6
1887310299038163445,2025-02-06T01:20:14.000Z,1,"Pemerintah melakukan Penghematan Anggaran Kementerian/Lembaga Besar2an dan berdampak pada pengurangan Fasilitas ASN, seperti Tunjangan BBM, Pengadaan Peralatan Kantor dll. 

Apa komentar Anda?

#Polling #SonoraPagi 
@sonorafm92 
@fm98sonora 

Streaming:
https://t.co/tyUJIxpo6F",1887310299038163445,,in,0,0,0
1887290325120786645,2025-02-06T00:00:52.000Z,683,penghematan anggaran negara buat bayar utangnya si ngutangkhamun 😂😂😂,1887290325120786645,,in,3,15,109
1887240176445104229,2025-02-05T20:41:35.000Z,4,"Untuk memajukan Kota Banda Aceh dalam lima tahun ke depan, terutama dalam kondisi memiliki hutang sebesar 100 miliar Rupiah di tinggal oleh pemerintahan kota sebelumnya, Walikota baru perlu mengambil langkah-langkah strategis dan terencana. Berikut adalah beberapa langkah yang https://t.co/AsPc0U5OLr",1887240176445104229,https://pbs.twimg.com/media/GjDS8CPbIAAn2sx.jpg,in,0,1,0
1887163992969490469,2025-02-05T15:46:25.000Z,12,"@hrdbacot Meniru barca cot, tarik tuas anggaran demi penghematan klub.

Liatin sekarang barca jago di ucl, pemain rela potong gaji, kursi bisa dijual.

Pokok nya mirip barca bjir lah.

Kira-kira sebutan yg cocok buat tuas negara king indo ini apa? 🤭",1887165894717317334,,in,0,1,3
1887156822152446204,2025-02-05T15:44:13.000Z,4,"@okkymadasari Saya kok masih belum yakin ini beneran penghematan. Rasanya cuma seperti alokasi prioritas anggaran saja….

Masih mempelajari sih, tapi belum dapat dimana penghematannya",1887165339840155889,,in,0,2,2
1887161247789109654,2025-02-05T15:27:57.000Z,5,Kurang tepat sih klu dibilang penghematan anggaran. Krn anggaran kita dr utang. Lebih tepat penghematan utang. Lebih tepat lagi tercekik utang. Keknya 2030 jadi nih bubar 🤣 https://t.co/loA3n5ZLML,1887161247789109654,,in,0,1,1
1887156822152446204,2025-02-05T15:10:22.000Z,296,"Coba pemerintah RI meniru DOGE untuk mengumumkan terbuka tiap hari berapa anggaran yang berhasil dihemat dengan segala rupa efisiensi ini. 

Lalu penghematan itu nanti larinya ke mana juga harus dijelaskan terbuka.

Jangan lupa sebut pos yg membengkak akibat kabinet gemuk.",1887156822152446204,,in,3,10,80
1887100056630620196,2025-02-05T11:24:48.000Z,5,"Kondisinya ada penghematan anggaran operasional untuk realignment biaya atas nama greater good: jagat raya Pride sangat data-based, jagat Nusantara... wallahualam 🫡

P.S. Our favorite genre of Alaska the Saint iz back!!!

P.P.S. Penasaran komen Galih...",1887100056630620196,,in,0,1,0
